ResponseID,V2,V3,V4,V5,V6,V7,V8,V9,V10,Consent,Captcha,instr,MViolation,MViolation_Time_1,MViolation_Time_2,MViolation_Time_3,MViolation_Time_4,Conform,Conform_time_1,Conform_time_2,Conform_time_3,Conform_time_4,Malfunction,Malfunction_time_1,Malfunction_time_2,Malfunction_time_3,Malfunction_time_4,Agent_rel_1,Agent_rel_2,Agent_cause_1,Agent_cause_2,Object_Rel_1,Object_Rel_2,Object_cause_1,Object_cause_2,Control1_1_1,Control1_1_2,Control1_2_1,Control1_2_2,Control2_1_1,Control2_1_2,Control2_2_1,Control2_2_2,Control3_1_1,Control3_1_2,Control3_2_1,Control3_2_2,probability_4,morality,Sex,Age,Eth,Race_1,Race_2,Race_3,Race_4,Race_5,Race_6,Race_7,DO-BR-FL_15,DO-BR-FL_22,DO-BL-AgentQuestions,DO-BL-ObjectQuestions,DO-Q-MViolation,DO-Q-Conform,DO-Q-Object_Rel,DO-Q-Agent_rel,LocationLatitude,LocationLongitude,LocationAccuracy
R_2cq5zXBB0A1QMF8,Default Response Set,Anonymous,,,,0,10/11/2016 12:20,10/11/2016 12:22,1,1,1,1,,,,,,1,0,0,43.76,0,,,,,,,,,,2,2,,,1,,1,,1,,1,,1,1,1,1,80,10,1,29,2,,,1,,1,,,Norm conforming,Object Questions,,Object_Rel|Object_cause,,,1|2,,,,
R_1BQV72T51FPBCFW,Default Response Set,Anonymous,,,,0,10/11/2016 12:22,10/11/2016 12:24,1,1,1,1,,,,,,,,,,,1,0,0,13.115,0,1,1,,1,,,,,1,,1,,1,,,1,1,,1,,20,7,1,34,1,,,,,1,,,Malfunction,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,,,
R_Yb4fkNPMBI0DbDH,Default Response Set,Anonymous,,,,0,10/11/2016 12:23,10/11/2016 12:25,1,1,1,1,,,,,,1,0,0,39.015,0,,,,,,,,,,2,1,1,,1,,1,,1,,,1,1,,1,,42,7,1,26,2,,1,,,,,,Norm conforming,Object Questions,,Object_cause|Object_Rel,,,2|1,,,,
R_Y0r9tG93k7kuhWh,Default Response Set,Anonymous,,,,0,10/11/2016 12:23,10/11/2016 12:26,1,1,1,1,,,,,,1,4.014,49.638,51.427,3,,,,,,,,,,1,1,1,1,1,,1,,1,,1,,1,1,1,1,99,10,2,23,2,,1,,,,,,Norm conforming,Object Questions,,Object_cause|Object_Rel,,,1|2,,,,
R_2z6MwhQzi7fyNf2,Default Response Set,Anonymous,,,,0,10/11/2016 12:24,10/11/2016 12:27,1,1,1,1,,,,,,,,,,,1,1.848,1.848,7.486,1,2,1,,1,,,,,,1,1,,1,1,1,,,1,1,,,6,1,24,2,,,,,1,,,Malfunction,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,,,
R_2tFslzQi1sBLDmG,Default Response Set,Anonymous,,,,0,10/11/2016 12:20,10/11/2016 12:29,1,1,1,1,1,0,0,184.789,0,,,,,,,,,,,,,,,2,2,,1,,1,1,,1,,1,,,1,1,1,50,9,1,28,2,,,,,1,,1,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,1|2,,,,
R_1qUknrzJhw98wvA,Default Response Set,Anonymous,,,,0,10/11/2016 12:28,10/11/2016 12:32,1,1,1,1,,,,,,,,,,,1,26.132,38.197,109.244,2,2,1,1,1,,,,,,1,1,,1,1,1,,1,1,1,1,80,10,1,34,2,,1,,,,,,Malfunction,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,,,
R_8ivldnza6DYTVfz,Default Response Set,Anonymous,,,,0,10/11/2016 12:29,10/11/2016 12:32,1,1,1,1,,,,,,1,0,0,86.368,0,,,,,,1,2,1,,,,,,1,,1,,1,,1,,1,1,1,1,100,10,2,27,2,,,,1,,,,Norm conforming,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,,,
R_AdpjTv4cNZIx8Vb,Default Response Set,Anonymous,,,,0,10/11/2016 12:27,10/11/2016 12:33,1,1,1,1,1,0,0,148.82,0,,,,,,,,,,,,,,,1,1,1,1,1,,1,,1,,1,,,1,1,1,85,5,2,59,2,,,,,1,,,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,2|1,,,,
R_8pj6fya2LZHSOid,Default Response Set,Anonymous,,,,0,10/11/2016 12:30,10/11/2016 12:37,1,1,1,1,,,,,,,,,,,1,0,0,175,0,1,1,1,1,,,,,,1,1,,1,1,1,,1,1,1,1,98,9,2,52,2,,1,,,,,,Malfunction,Agent Questions,Agent_rel|Agent_cause,,,,,1|2,,,
R_22FldeOZd1ZxGoB,Default Response Set,Anonymous,,,,0,10/11/2016 12:34,10/11/2016 12:41,1,1,1,1,,,,,,1,0,0,73.261,0,,,,,,,,,,1,1,,1,1,,1,,1,,1,,1,1,1,1,92,9,2,,,,,,,,,,Norm conforming,Object Questions,,Object_cause|Object_Rel,,,2|1,,,,
R_3CDREVpEhsHsgZc,Default Response Set,Anonymous,,,,0,10/11/2016 12:39,10/11/2016 12:43,1,1,1,1,,,,,,,,,,,1,27.619,27.619,30.442,1,1,1,1,1,,,,,,1,1,,1,,1,,1,1,1,1,90,8,1,32,2,,,,,1,,,Malfunction,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,,,
R_1cUDIutgDH12KUQ,Default Response Set,Anonymous,,,,0,10/11/2016 12:40,10/11/2016 12:43,1,1,1,1,1,56.382,59.102,61.73,2,,,,,,,,,,,,,,,2,1,,1,1,1,1,1,1,,1,,1,,1,1,68,7,1,,2,,1,,,,,,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,1|2,,,,
R_8pMrTnRnxj1TkWZ,Default Response Set,Anonymous,,,,0,10/11/2016 12:43,10/11/2016 12:46,1,1,1,1,,,,,,1,0,0,60.176,0,,,,,,1,1,1,1,,,,,1,,1,,1,,1,,1,1,1,1,90,9,2,25,2,,,,,1,,,Norm conforming,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,,,
R_3DdxMg1l0m0expi,Default Response Set,Anonymous,,,,0,10/11/2016 12:44,10/11/2016 12:46,1,1,1,1,,,,,,,,,,,1,0,0,50.812,0,,,,,2,1,,1,,1,1,,1,1,1,,1,1,1,,81,8,2,26,2,,,,,1,,,Malfunction,Object Questions,,Object_cause|Object_Rel,,,2|1,,,,
R_yvE9IfxTeETc9cR,Default Response Set,Anonymous,,,,0,10/11/2016 12:45,10/11/2016 12:47,1,1,1,1,1,0,0,61.638,0,,,,,,,,,,,,,,,2,2,,1,1,,1,,1,,1,,,1,1,1,91,5,2,35,2,,,,,1,,,Moral norm violation,Object Questions,,Object_cause|Object_Rel,,,1|2,,,,
R_3kprLG37N5iGbBA,Default Response Set,Anonymous,,,,0,10/11/2016 12:44,10/11/2016 12:47,1,1,1,1,1,0,0,73.059,0,,,,,,,,,,,2,1,,1,,,,,1,,1,,1,,1,,,1,1,1,41,6,2,25,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,,,
R_rkFmXriOWb9gvnj,Default Response Set,Anonymous,,,,0,10/11/2016 12:46,10/11/2016 12:49,1,1,1,1,,,,,,,,,,,1,2.5,4.849,56.697,2,2,1,,1,,,,,,1,1,,1,1,1,,1,1,1,1,98,9,2,35,2,,,,,1,,,Malfunction,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,,,
R_1prN6ly6cr9giyA,Default Response Set,Anonymous,,,,0,10/11/2016 12:56,10/11/2016 12:59,1,1,1,1,,,,,,,,,,,1,0,0,52.271,0,1,1,1,1,,,,,,1,1,,1,1,1,,1,1,1,1,94,9,2,30,1,,,,,1,,,Malfunction,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,,,
R_sZFkBjtsOVvKgWB,Default Response Set,Anonymous,,,,0,10/11/2016 13:03,10/11/2016 13:07,1,1,1,1,,,,,,1,2.699,4.37,60.97,3,,,,,,,,,,2,2,,,1,,1,,1,,1,,1,1,1,1,,9,1,32,2,,,,,,1,,Norm conforming,Object Questions,,Object_cause|Object_Rel,,,2|1,,,,
R_3HZxFkxiBIWj1OJ,Default Response Set,Anonymous,,,,0,10/11/2016 13:16,10/11/2016 13:20,1,1,1,1,1,0,0,85.816,0,,,,,,,,,,,,,,,2,2,1,1,1,,1,,1,,1,,,1,1,,,5,2,38,2,,,,,1,,,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,2|1,,,,
R_2aLxAP42GO86L0Z,Default Response Set,Anonymous,,,,0,10/11/2016 13:03,10/11/2016 13:20,1,1,1,1,1,0,0,865.924,0,,,,,,,,,,,2,1,,1,,,,,1,,1,,1,,1,,,1,1,1,60,6,1,47,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,,,
