ResponseID,V2,V3,V4,V5,V6,V7,V8,V9,V10,Consent,Captcha,instr,SNT,SNT_Time_1,SNT_Time_2,SNT_Time_3,SNT_Time_4,UNT,UNT_time_1,UNT_time_2,UNT_time_3,UNT_time_4,INT,INT_time_1,INT_time_2,INT_time_3,INT_time_4,DNT,DNT_time_1,DNT_time_2,DNT_time_3,DNT_time_4,Agent_rel_1,Agent_rel_2,Agent_cause_1,Agent_cause_2,Agent_cntrl1_1_1,Agent_cntrl1_1_2,Agent_cntrl1_2_1,Agent_cntrl1_2_2,Agent_cntrl2_1_1,Agent_cntrl2_1_2,Agent_cntrl2_2_1,Agent_cntrl2_2_2,Agent_estims_1,Agent_estims_2,Agent_estims_3,Action_Rel_1,Action_Rel_2,Action_Cause_1,Action_Cause_2,Action_cntrl1_1_1,Action_cntrl1_1_2,Action_cntrl1_2_1,Action_cntrl1_2_2,Action_cntrl2_1_1,Action_cntrl2_1_2,Action_cntrl2_2_1,Action_cntrl2_2_2,Action_estims_1,Action_estims_2,Action_estims_3,Object_Rel_1,Object_Rel_2,Object_cause_1,Object_cause_2,Object_cntrl1_1_1,Object_cntrl1_1_2,Object_cntrl1_2_1,Object_cntrl1_2_2,Object_cntrl2_1_1,Object_cntrl2_1_2,Object_cntrl2_2_1,Object_cntrl2_2_2,Object_estims_1,Object_estims_2,Object_estims_3,Sex,Age,Eth,Race_1,Race_2,Race_3,Race_4,Race_5,Race_6,Race_7,DO-BR-FL_15,DO-BR-FL_22,DO-BL-Standardnormtransgression,DO-BL-Unintendednormtransgression,DO-BL-Ignorantnormtransgression,DO-BL-DeceivedNormTransgression,DO-Q-Agent_rel,DO-Q-Action_Rel,DO-Q-Object_Rel,DO-Q-SNT,DO-Q-UNT,DO-Q-INT,DO-Q-DNT,LocationLatitude,LocationLongitude,LocationAccuracy
R_T14gPoCoiVpjxXH,Default Response Set,Anonymous,,,,0,9/30/2016 10:54,9/30/2016 10:58,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,1,39,2,,,,,1,,,Standard norm transgression,Action Questions,SNT|SNT_Time,,,,,1|2,,,,,,,,
R_2xRWZBS9WAbewiD,Default Response Set,Anonymous,,,,0,9/30/2016 10:55,9/30/2016 10:58,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,1,1,1,1,1,,1,1,1,,,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26,2,,,,,1,,,Unintended norm transgression,Agent Questions,,UNT|UNT_time,,,1|2,,,,,,,,,
R_3nuwN035Ul1iIcK,Default Response Set,Anonymous,,,,0,9/30/2016 10:53,9/30/2016 10:58,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,2,30,2,,,,,1,,,Deceived Norm Transgression,Action Questions,,,,DNT|DNT_time,,2|1,,,,,,,,
R_27JovWiLk3bZHnp,Default Response Set,Anonymous,,,,0,9/30/2016 10:52,9/30/2016 10:58,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,100,2,35,2,,,,,1,,,Standard norm transgression,Object Questions,SNT|SNT_Time,,,,,,1|2,,,,,,,
R_11ZVJig2z1LJA4Y,Default Response Set,Anonymous,,,,0,9/30/2016 10:56,9/30/2016 10:58,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,1,1,100,2,27,2,,,,,1,,,Unintended norm transgression,Object Questions,,UNT|UNT_time,,,,,1|2,,,,,,,
R_11cQNl36Qjg9Ivo,Default Response Set,Anonymous,,,,0,9/30/2016 10:53,9/30/2016 10:58,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,1,,100,100,0,1,,2,,,,,1,,,Unintended norm transgression,Object Questions,,UNT|UNT_time,,,,,2|1,,,,,,,
R_2YmSrlccWLRDS29,Default Response Set,Anonymous,,,,0,9/30/2016 10:49,9/30/2016 10:59,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,2,2,1,1,1,1,1,1,1,,1,,1,1,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,30,2,,,,,1,,,Unintended norm transgression,Agent Questions,,UNT|UNT_time,,,2|1,,,,,,,,,
R_1OjjU5p2kAaNCDx,Default Response Set,Anonymous,,,,0,9/30/2016 10:55,9/30/2016 10:59,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,1,2,1,,1,,,1,1,,1,,0,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,57,2,,,,,1,,,Ignorant norm transgression,Agent Questions,,,INT|INT_time,,1|2,,,,,,,,,
R_1DqDVGGdjNuCUy0,Default Response Set,Anonymous,,,,0,9/30/2016 10:56,9/30/2016 11:00,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,,1,,1,,,100,2,31,2,,,,,1,,,Deceived Norm Transgression,Object Questions,,,,DNT|DNT_time,,,1|2,,,,,,,
R_2cnhgz06Jjkg7J0,Default Response Set,Anonymous,,,,0,9/30/2016 10:56,9/30/2016 11:00,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,1,1,1,,1,,1,1,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,48,2,,,,,1,,,Standard norm transgression,Agent Questions,SNT|SNT_Time,,,,1|2,,,,,,,,,
R_tDGyycyif5sIVJ7,Default Response Set,Anonymous,,,,0,9/30/2016 10:54,9/30/2016 11:00,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,,,80,,,,,,,,,,,,,,,,2,52,2,,,,,1,,,Deceived Norm Transgression,Action Questions,,,,DNT|DNT_time,,2|1,,,,,,,,
R_1nVGuJVmElPFg35,Default Response Set,Anonymous,,,,0,9/30/2016 10:50,9/30/2016 11:00,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,1,1,,1,,80,0,20,2,39,2,,1,,,,,,Ignorant norm transgression,Object Questions,,,INT|INT_time,,,,2|1,,,,,,,
R_1H0QaPQNDQ05JFd,Default Response Set,Anonymous,,,,0,9/30/2016 10:56,9/30/2016 11:00,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,1,,,1,1,,1,,0,15,50,,,,,,,,,,,,,,,,1,23,1,,,,,,1,,Unintended norm transgression,Action Questions,,UNT|UNT_time,,,,1|2,,,,,,,,
R_1MX9CEZTw2fcEHa,Default Response Set,Anonymous,,,,0,9/30/2016 10:56,9/30/2016 11:01,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,1,1,,1,1,,,1,1,,1,,0,2,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46,2,,,,,1,,,Ignorant norm transgression,Agent Questions,,,INT|INT_time,,1|2,,,,,,,,,
R_1Eg3uaRYKAxccmQ,Default Response Set,Anonymous,,,,0,9/30/2016 10:59,9/30/2016 11:01,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,2,42,2,,,,,1,,,Ignorant norm transgression,Action Questions,,,INT|INT_time,,,2|1,,,,,,,,
R_1MPTrU3coZ9mcnj,Default Response Set,Anonymous,,,,0,9/30/2016 10:55,9/30/2016 11:02,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,33,33,33,2,23,2,,,,1,,,,Deceived Norm Transgression,Object Questions,,,,DNT|DNT_time,,,1|2,,,,,,,
R_294kBOGNEl2nY4x,Default Response Set,Anonymous,,,,0,9/30/2016 10:58,9/30/2016 11:02,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,1,1,,1,,1,1,97,,,,,,,,,,,,,,,,1,32,2,,,,,1,,,Standard norm transgression,Action Questions,SNT|SNT_Time,,,,,1|2,,,,,,,,
R_OjM0IFQkink3QIh,Default Response Set,Anonymous,,,,0,9/30/2016 10:59,9/30/2016 11:03,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,2,2,1,,1,1,1,1,1,,1,,49,50,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,58,2,,,,,1,,,Unintended norm transgression,Agent Questions,,UNT|UNT_time,,,1|2,,,,,,,,,
R_2EAzCKG1bZ7RY14,Default Response Set,Anonymous,,,,0,9/30/2016 10:59,9/30/2016 11:03,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,2,1,,1,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,37,2,,,,,1,,,Standard norm transgression,Agent Questions,SNT|SNT_Time,,,,2|1,,,,,,,,,
R_oYsZO4ZmKqAHMGZ,Default Response Set,Anonymous,,,,0,9/30/2016 10:58,9/30/2016 11:04,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,1,2,,1,,1,1,,,1,1,,39,51,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,54,2,,,,,1,,,Deceived Norm Transgression,Agent Questions,,,,DNT|DNT_time,1|2,,,,,,,,,
R_2dLppKEoeqBikGS,Default Response Set,Anonymous,,,,0,9/30/2016 11:02,9/30/2016 11:05,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,50,40,10,2,30,2,,,,,1,,,Standard norm transgression,Object Questions,SNT|SNT_Time,,,,,,2|1,,,,,,,
R_1r06Q7tLSiDe06I,Default Response Set,Anonymous,,,,0,9/30/2016 11:00,9/30/2016 11:05,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,35,34,52,,,,,,,,,,,,,,,,2,26,2,1,,,,,,,Unintended norm transgression,Action Questions,,UNT|UNT_time,,,,2|1,,,,,,,,
R_22zvRS4SXr58uRu,Default Response Set,Anonymous,,,,0,9/30/2016 10:58,9/30/2016 11:05,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,40,0,100,2,23,2,,,,,1,,,Ignorant norm transgression,Object Questions,,,INT|INT_time,,,,2|1,,,,,,,
R_2Ec9VTRzCMpGKMi,Default Response Set,Anonymous,,,,0,9/30/2016 11:02,9/30/2016 11:06,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,1,44,2,,,,,1,,,Deceived Norm Transgression,Action Questions,,,,DNT|DNT_time,,1|2,,,,,,,,
R_1IhBeQuqn9VWZl6,Default Response Set,Anonymous,,,,0,9/30/2016 11:02,9/30/2016 11:06,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,2,1,,1,1,,,1,,1,,1,11,85,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30,2,,,,,,1,,Ignorant norm transgression,Agent Questions,,,INT|INT_time,,1|2,,,,,,,,,
R_qIdvHO01OP291MR,Default Response Set,Anonymous,,,,0,9/30/2016 11:03,9/30/2016 11:07,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,1,1,100,,,,,,,,,,,,,,,,2,43,2,,,,,1,,,Unintended norm transgression,Action Questions,,UNT|UNT_time,,,,2|1,,,,,,,,
R_3Rr9xU3fCmFplB6,Default Response Set,Anonymous,,,,0,9/30/2016 11:05,9/30/2016 11:07,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,1,,1,1,,22,80,41,2,22,2,,1,,,,,,Deceived Norm Transgression,Object Questions,,,,DNT|DNT_time,,,1|2,,,,,,,
R_T7MyeZbOs2MShoJ,Default Response Set,Anonymous,,,,0,9/30/2016 11:06,9/30/2016 11:07,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,1,2,1,,1,,1,,1,,1,,56,58,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28,2,,1,,,,,,Unintended norm transgression,Agent Questions,,UNT|UNT_time,,,2|1,,,,,,,,,
R_2AFEevRfgMQZe9O,Default Response Set,Anonymous,,,,0,9/30/2016 11:04,9/30/2016 11:07,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,1,1,1,0,0,100,1,27,2,,,,,1,,,Standard norm transgression,Object Questions,SNT|SNT_Time,,,,,,1|2,,,,,,,
R_yq33mEE1KWJpqxz,Default Response Set,Anonymous,,,,0,9/30/2016 11:04,9/30/2016 11:08,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,1,2,1,,1,1,1,1,1,,1,,6,6,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39,2,,,,,1,,,Unintended norm transgression,Agent Questions,,UNT|UNT_time,,,1|2,,,,,,,,,
R_1MLbBMvdtO5JS4p,Default Response Set,Anonymous,,,,0,9/30/2016 11:04,9/30/2016 11:08,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,1,1,,,1,1,,1,,0,0,100,1,31,2,,,,,1,,,Deceived Norm Transgression,Object Questions,,,,DNT|DNT_time,,,1|2,,,,,,,
R_1LojHFg8RcMGtiE,Default Response Set,Anonymous,,,,0,9/30/2016 11:07,9/30/2016 11:08,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,1,1,1,,1,,1,,1,,1,,44,43,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30,,,,,,1,,,Deceived Norm Transgression,Agent Questions,,,,DNT|DNT_time,1|2,,,,,,,,,
R_1Qa7Zlr2ACfZSzg,Default Response Set,Anonymous,,,,0,9/30/2016 11:05,9/30/2016 11:08,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,1,2,1,,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,47,2,,,,,1,,,Ignorant norm transgression,Agent Questions,,,INT|INT_time,,1|2,,,,,,,,,
R_ZgYRZb8edVeYZC9,Default Response Set,Anonymous,,,,0,9/30/2016 11:06,9/30/2016 11:08,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,33,33,34,,,,,,,,,,,,,,,,1,60,1,,,,,1,,,Standard norm transgression,Action Questions,SNT|SNT_Time,,,,,1|2,,,,,,,,
R_RqUjOqFjkp7CndL,Default Response Set,Anonymous,,,,0,9/30/2016 11:07,9/30/2016 11:09,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,100,2,36,2,,,,,1,,,Ignorant norm transgression,Object Questions,,,INT|INT_time,,,,1|2,,,,,,,
R_3kcEInMF29XmRVo,Default Response Set,Anonymous,,,,0,9/30/2016 11:08,9/30/2016 11:09,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,0,,,,,,,,,,,,,,,,1,26,2,,,,,1,,,Standard norm transgression,Action Questions,SNT|SNT_Time,,,,,2|1,,,,,,,,
R_1LAQXuLFuuysddi,Default Response Set,Anonymous,,,,0,9/30/2016 11:08,9/30/2016 11:09,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,1,,1,,1,,40,43,55,,,,,,,,,,,,,,,,2,30,,,,,,1,,,Ignorant norm transgression,Action Questions,,,INT|INT_time,,,2|1,,,,,,,,
R_pGhuyCQknbCmmc1,Default Response Set,Anonymous,,,,0,9/30/2016 11:05,9/30/2016 11:10,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,30,1,44,2,,,,,1,,,Standard norm transgression,Object Questions,SNT|SNT_Time,,,,,,1|2,,,,,,,
R_0lFQqHQuAyd2d6F,Default Response Set,Anonymous,,,,0,9/30/2016 11:04,9/30/2016 11:10,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,1,1,,,1,1,,1,,0,50,5,,,,,,,,,,,,,,,,2,54,2,,,,,1,,,Unintended norm transgression,Action Questions,,UNT|UNT_time,,,,1|2,,,,,,,,
R_2aqpzxJ6FINZeDN,Default Response Set,Anonymous,,,,0,9/30/2016 11:00,9/30/2016 11:10,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,1,1,,1,,1,,40,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,28,,,,,,,,,Ignorant norm transgression,Agent Questions,,,INT|INT_time,,1|2,,,,,,,,,
R_1LI07q2UljyKv4G,Default Response Set,Anonymous,,,,0,9/30/2016 11:06,9/30/2016 11:10,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,1,2,1,,,1,1,,1,,1,,0,31,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,30,2,,,,,1,,,Deceived Norm Transgression,Agent Questions,,,,DNT|DNT_time,2|1,,,,,,,,,
R_27CdUgNulx9TROc,Default Response Set,Anonymous,,,,0,9/30/2016 11:03,9/30/2016 11:11,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,1,1,,1,1,1,,1,,15,8,8,,,,,,,,,,,,,,,,2,34,2,,,,,1,,,Standard norm transgression,Action Questions,SNT|SNT_Time,,,,,1|2,,,,,,,,
R_R7XdYWzJgwPBA53,Default Response Set,Anonymous,,,,0,9/30/2016 11:06,9/30/2016 11:11,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,1,1,1,,1,,,1,1,,1,,0,0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,34,2,,1,,,,,,Deceived Norm Transgression,Agent Questions,,,,DNT|DNT_time,1|2,,,,,,,,,
R_2eXxiuCSDlZ3zoY,Default Response Set,Anonymous,,,,0,9/30/2016 11:06,9/30/2016 11:11,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,1,1,,1,1,1,,1,,0,0,100,1,52,2,,,,,1,,,Standard norm transgression,Object Questions,SNT|SNT_Time,,,,,,2|1,,,,,,,
R_2BfYseTAmqUmNOd,Default Response Set,Anonymous,,,,0,9/30/2016 10:56,9/30/2016 11:11,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,1,1,,,1,1,,1,,0,0,100,2,33,2,,,,1,,,,Deceived Norm Transgression,Object Questions,,,,DNT|DNT_time,,,2|1,,,,,,,
R_72mGrdzTxItmVxf,Default Response Set,Anonymous,,,,0,9/30/2016 11:07,9/30/2016 11:12,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,40,40,20,1,27,2,,,,1,,,,Unintended norm transgression,Object Questions,,UNT|UNT_time,,,,,2|1,,,,,,,
R_QodNo8K8RwhmIRH,Default Response Set,Anonymous,,,,0,9/30/2016 11:09,9/30/2016 11:13,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,,1,,,1,1,,1,,54,23,39,1,24,2,,1,,,,,,Deceived Norm Transgression,Object Questions,,,,DNT|DNT_time,,,1|2,,,,,,,
R_3oYrrdWeEWk1cz0,Default Response Set,Anonymous,,,,0,9/30/2016 11:05,9/30/2016 11:13,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,1,1,,1,1,,1,1,1,,1,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,47,2,,,,,1,,,Unintended norm transgression,Agent Questions,,UNT|UNT_time,,,2|1,,,,,,,,,
R_xf2LRAtmeN0yE9P,Default Response Set,Anonymous,,,,0,9/30/2016 11:10,9/30/2016 11:13,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,,1,1,,1,,36,59,58,,,,,,,,,,,,,,,,2,23,2,,,,,1,,,Ignorant norm transgression,Action Questions,,,INT|INT_time,,,1|2,,,,,,,,
R_2B58SFbNPtJiZOt,Default Response Set,Anonymous,,,,0,9/30/2016 11:10,9/30/2016 11:13,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,1,2,1,,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41,2,,,,,1,,,Deceived Norm Transgression,Agent Questions,,,,DNT|DNT_time,1|2,,,,,,,,,
R_33lR4Z9BFpC4QCp,Default Response Set,Anonymous,,,,0,9/30/2016 11:11,9/30/2016 11:13,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,2,28,2,,,,,1,,,Unintended norm transgression,Action Questions,,UNT|UNT_time,,,,2|1,,,,,,,,
R_3MutepFyLqO671X,Default Response Set,Anonymous,,,,0,9/30/2016 11:11,9/30/2016 11:15,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,33,33,34,2,27,2,,,,,1,,,Deceived Norm Transgression,Object Questions,,,,DNT|DNT_time,,,1|2,,,,,,,
R_3kA13kqsmcqag9d,Default Response Set,Anonymous,,,,0,9/30/2016 11:11,9/30/2016 11:15,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,1,31,2,,,,,1,,,Unintended norm transgression,Action Questions,,UNT|UNT_time,,,,1|2,,,,,,,,
R_1GZawVAqcOeZWl5,Default Response Set,Anonymous,,,,0,9/30/2016 11:12,9/30/2016 11:15,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,1,1,1,1,1,1,1,1,1,,1,,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,35,2,,,,,1,,,Ignorant norm transgression,Agent Questions,,,INT|INT_time,,2|1,,,,,,,,,
R_Bsx238A1v0zIpMZ,Default Response Set,Anonymous,,,,0,9/30/2016 11:12,9/30/2016 11:15,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,1,2,1,,1,,,1,1,,1,,40,40,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,38,2,,,,,1,,,Ignorant norm transgression,Agent Questions,,,INT|INT_time,,1|2,,,,,,,,,
R_2tM8WwwSjTsr5PG,Default Response Set,Anonymous,,,,0,9/30/2016 11:12,9/30/2016 11:15,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,1,,1,,50,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26,2,,,,,1,,,Standard norm transgression,Agent Questions,SNT|SNT_Time,,,,2|1,,,,,,,,,
R_3I0JTislhz3qdjA,Default Response Set,Anonymous,,,,0,9/30/2016 11:12,9/30/2016 11:16,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,1,1,,1,,0,81,55,2,66,2,,,,,1,,,Standard norm transgression,Object Questions,SNT|SNT_Time,,,,,,1|2,,,,,,,
R_Uu3vFgebzqvXyUx,Default Response Set,Anonymous,,,,0,9/30/2016 11:13,9/30/2016 11:16,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,50,100,,,,,,,,,,,,,,,,2,37,2,,,,,1,,,Standard norm transgression,Action Questions,SNT|SNT_Time,,,,,2|1,,,,,,,,
R_2Cdgg4jCAouwfBk,Default Response Set,Anonymous,,,,0,9/30/2016 11:12,9/30/2016 11:16,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,100,2,29,2,,,,,1,,,Deceived Norm Transgression,Object Questions,,,,DNT|DNT_time,,,1|2,,,,,,,
R_1lmlu3wPV8hpVWt,Default Response Set,Anonymous,,,,0,9/30/2016 11:11,9/30/2016 11:16,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,1,1,,1,,0,0,0,,,,,,,,,,,,,,,,2,44,2,,,,,1,,,Ignorant norm transgression,Action Questions,,,INT|INT_time,,,2|1,,,,,,,,
R_1lb4fmOOyhbW0gv,Default Response Set,Anonymous,,,,0,9/30/2016 11:11,9/30/2016 11:16,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,,1,,,1,1,,1,,54,55,72,,,,,,,,,,,,,,,,2,35,2,,1,,,,,,Unintended norm transgression,Action Questions,,UNT|UNT_time,,,,1|2,,,,,,,,
R_2TLbCUTp2cFSlU3,Default Response Set,Anonymous,,,,0,9/30/2016 11:13,9/30/2016 11:17,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,1,1,1,1,1,,,1,1,1,1,1,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42,2,,,,,1,,,Ignorant norm transgression,Agent Questions,,,INT|INT_time,,1|2,,,,,,,,,
R_ymZGAXPdZhncAp3,Default Response Set,Anonymous,,,,0,9/30/2016 11:12,9/30/2016 11:17,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,80,,,,,,,,,,,,,,,,2,,2,,,,1,1,,,Deceived Norm Transgression,Action Questions,,,,DNT|DNT_time,,2|1,,,,,,,,
R_31me7zmbnCKMaGQ,Default Response Set,Anonymous,,,,0,9/30/2016 11:14,9/30/2016 11:17,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,1,2,1,,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,44,2,,,,,1,,,Deceived Norm Transgression,Agent Questions,,,,DNT|DNT_time,1|2,,,,,,,,,
R_3QFsPaGgTCMSbZK,Default Response Set,Anonymous,,,,0,9/30/2016 11:15,9/30/2016 11:17,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,1,1,,1,,0,0,100,1,29,2,,,,,1,,,Standard norm transgression,Object Questions,SNT|SNT_Time,,,,,,2|1,,,,,,,
